Page,IP Address,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/symptoms-landing-page/,216.161.18.58,1,1,0:00:34,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,216.93.226.235,1,1,0:00:38,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,23.84.10.87,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,24.118.105.76,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,24.136.53.79,1,1,0:00:42,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,24.186.210.13,1,1,0:00:50,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,24.240.58.192,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,24.254.112.112,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,24.59.245.51,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,24.63.96.210,1,1,0:00:17,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,31.48.115.8,1,1,0:00:23,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,45.49.58.160,1,1,0:00:09,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,47.185.27.2,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,47.198.15.234,1,1,0:00:27,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,47.32.4.202,1,1,0:00:43,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,50.25.0.72,1,1,0:00:53,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,54.201.37.197,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,66.38.61.218,1,1,0:00:51,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,66.55.195.192,1,1,0:00:31,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,67.241.209.250,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,67.44.224.77,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,68.102.65.122,1,1,0:00:43,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,68.132.107.8,1,1,0:00:14,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,68.195.153.13,1,1,0:00:33,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,68.202.78.144,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,68.33.60.39,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,68.52.133.182,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,68.82.200.161,1,1,0:00:41,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,70.127.1.212,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,70.170.52.38,1,1,0:00:14,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,70.175.75.192,1,1,0:00:09,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,70.94.78.192,1,1,0:00:56,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,71.129.32.129,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,71.166.44.98,1,1,0:00:44,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,71.240.196.40,1,1,0:00:22,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,71.255.32.18,1,1,0:00:19,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,71.49.142.72,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,72.196.151.16,1,1,0:00:27,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,72.202.206.47,1,1,0:01:22,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,72.220.69.176,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,72.230.242.29,1,1,0:00:26,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,72.230.71.244,1,1,0:00:36,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,72.81.218.221,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,73.1.1.113,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,73.135.130.127,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,73.15.115.187,1,1,0:00:34,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,73.169.223.100,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,73.196.201.60,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,73.248.196.67,1,1,0:00:41,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,73.94.72.118,1,1,0:00:19,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,74.111.182.17,1,1,0:00:19,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,74.69.60.242,1,1,0:00:17,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,75.109.23.142,1,1,0:00:14,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,75.111.145.77,1,1,0:00:27,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,75.187.42.179,1,1,0:00:20,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,75.188.45.72,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,75.48.121.67,1,1,0:00:29,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,75.97.179.218,1,1,0:00:23,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,76.20.100.62,1,1,0:00:31,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,76.26.54.57,1,1,0:00:18,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,76.27.175.82,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,76.9.91.238,1,1,0:00:57,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,8.29.210.69,1,1,0:01:12,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,96.42.25.209,1,1,0:00:19,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,97.113.35.1,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,97.86.226.143,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,98.118.116.178,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,98.144.72.93,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,98.148.192.63,1,1,0:00:53,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,98.156.87.134,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,98.201.203.55,1,1,0:00:18,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,98.21.145.218,1,1,0:00:41,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,98.23.209.26,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,98.30.218.60,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,99.102.165.93,1,1,0:01:32,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,99.107.148.72,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,99.122.83.146,1,1,0:00:18,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,99.160.137.175,1,1,0:00:14,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,99.182.122.131,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,99.7.30.41,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,99.82.254.180,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/tai-chi/,68.37.167.213,1,1,0:01:56,0,0.00%,0.00%,$0.00 
/team/andrea-z-lacroix-phd/,24.60.157.158,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/team/susan-d-reed-md-mph/,47.196.175.149,1,1,0:00:24,0,0.00%,0.00%,$0.00 
/test/anxiety-assessment/,68.47.20.170,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/test/anxiety-assessment/,71.213.45.87,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/test/anxiety-assessment/,73.147.52.48,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/test/anxiety-assessment/,73.90.207.79,1,1,0:00:43,0,0.00%,0.00%,$0.00 
/test/anxiety-assessment/,76.26.54.57,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/test/anxiety-assessment/5nc54e2492b6bf3020a2fe46d8d4d54b6f/,68.47.20.170,1,1,0:00:15,0,0.00%,0.00%,$0.00 
/test/anxiety-assessment/5o9e3250899fb4ea219787b3af7baa3324/,68.47.20.170,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/test/anxiety-assessment/5sf168b7e8b5bc466b878cfe26ea88fb16/,73.90.207.79,1,1,0:00:20,0,0.00%,0.00%,$0.00 
/test/anxiety-assessment/5y6e979990bfcf8a4fbba200a88e5eff1e/,172.58.19.143,1,1,0:00:18,0,0.00%,0.00%,$0.00 
/test/anxiety-assessment/62bc05b91dd6aa99385a09e5bcc1e02683/,70.162.176.142,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/test/anxiety-assessment/666f05d7197d848ccb81da5a38a1d93014/,24.169.87.10,1,1,0:00:14,0,0.00%,0.00%,$0.00 
/test/depression-assessment/,172.58.139.108,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/test/depression-assessment/,24.169.2.9,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/test/depression-assessment/,67.43.240.171,1,1,0:00:15,0,0.00%,0.00%,$0.00 
/test/depression-assessment/,68.47.20.170,1,1,0:00:29,0,0.00%,0.00%,$0.00 
/test/depression-assessment/,73.90.207.79,1,1,0:00:32,0,0.00%,0.00%,$0.00 
/test/depression-assessment/5pe566e48210506ee0fd8635191e5801e3/,68.47.20.170,1,1,0:00:14,0,0.00%,0.00%,$0.00 
/test/depression-assessment/5qf00aaae3d2aa5a7d3a86731f9107e3ac/,68.47.20.170,1,1,0:00:09,0,0.00%,0.00%,$0.00 
/test/depression-assessment/5ta58287060f562bdb4115e7cf48042491/,73.90.207.79,1,1,0:00:19,0,0.00%,0.00%,$0.00 
/test/depression-assessment/63dc4ec5f2f950f45addf6732dfe8dda09/,70.162.176.142,1,1,0:03:09,0,0.00%,0.00%,$0.00 
/test/depression-assessment/64aa371e667696e372f245305f9b598857/,24.169.2.9,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/test/depression-assessment/65287fd6f5d752d786d227220e748e0e60/,67.43.240.171,1,1,0:00:15,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/,107.126.100.27,1,1,0:00:31,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/,107.77.204.226,1,1,0:00:38,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/,140.186.252.50,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/,172.56.42.95,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/,50.122.27.199,1,1,0:00:34,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/,68.47.20.170,1,1,0:00:36,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/,70.162.176.142,1,1,0:00:42,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/,71.213.45.87,1,1,0:00:58,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/,73.11.8.10,1,1,0:01:38,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/5lc356e332f1abf460441a7d62a94d3463/,96.41.202.198,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/5m13ed4dc31462e24bb77808351b47c821/,140.186.252.50,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/5rf57673142d87ad60c286e3264651cc1a/,68.47.20.170,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/5u7e0dc1f0034cc261b998cb306ee34c7f/,107.126.100.27,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/test/insomnia-severity-index/5va5a032b03f6ddeb5b77417c63c435cd7/,107.77.204.226,1,1,0:00:17,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/5w00e6b830f12959abb823354a390a63de/,50.122.27.199,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/test/insomnia-severity-index/5x2328dedc532597d7ca47c3a5b2135e72/,174.211.129.240,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/5zd9a9fabb74e0045e9f5d5748a2d0dbdf/,71.213.45.87,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/test/insomnia-severity-index/60a5b2de3e575f8a730c06d5eeffc783a2/,172.56.42.95,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/61cdc632e691ed9c6516e62080309a7f90/,70.162.176.142,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/treatment-template-shorter-table-of-contents-2/,107.126.100.27,1,1,0:01:09,0,0.00%,0.00%,$0.00 
/treatment-template-shorter-table-of-contents-2/,207.225.154.127,1,1,0:02:22,0,0.00%,0.00%,$0.00 
/treatment-template-shorter-table-of-contents-2/,24.240.58.192,1,1,0:00:36,0,0.00%,0.00%,$0.00 
/treatment-template-shorter-table-of-contents-2/,70.175.75.192,1,1,0:00:20,0,0.00%,0.00%,$0.00 
/treatment-template-shorter-table-of-contents-2/,70.94.244.118,1,1,0:02:57,0,0.00%,0.00%,$0.00 
/treatment-template-shorter-table-of-contents-2/,71.182.170.133,1,1,0:00:29,0,0.00%,0.00%,$0.00 
/treatment-template-shorter-table-of-contents-2/,73.16.205.220,1,1,0:00:55,0,0.00%,0.00%,$0.00 
/treatment-template-shorter-table-of-contents-2/,73.50.147.172,1,1,0:01:14,0,0.00%,0.00%,$0.00 
/treatment-template-shorter-table-of-contents-2/,97.121.167.37,1,1,0:00:26,0,0.00%,0.00%,$0.00 
/treatment-template-shorter-table-of-contents-2/,98.21.145.218,1,1,0:00:37,0,0.00%,0.00%,$0.00 
/treatment-template-shorter-table-of-contents-2/,98.30.218.60,1,1,0:00:15,0,0.00%,0.00%,$0.00 
/treatment-template-shorter-table-of-contents-2/,99.108.235.167,1,1,0:00:42,0,0.00%,0.00%,$0.00 
/treatments/,107.2.232.15,1,1,0:00:54,0,0.00%,0.00%,$0.00 
/treatments/,107.77.196.108,1,1,0:01:03,0,0.00%,0.00%,$0.00 
/treatments/,107.77.204.226,1,1,0:00:33,0,0.00%,0.00%,$0.00 
/treatments/,108.28.65.24,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/treatments/,135.129.115.46,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/treatments/,166.181.82.19,1,1,0:00:40,0,0.00%,0.00%,$0.00 
/treatments/,172.56.42.201,1,1,0:00:32,0,0.00%,0.00%,$0.00 
/treatments/,172.58.137.217,1,1,0:00:28,0,0.00%,0.00%,$0.00 
/treatments/,174.199.238.114,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/treatments/,174.214.0.116,1,1,0:00:38,0,0.00%,0.00%,$0.00 
/treatments/,209.6.227.216,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/treatments/,24.169.2.9,1,1,0:00:31,0,0.00%,0.00%,$0.00 
/treatments/,24.240.58.192,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/treatments/,24.250.245.66,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/treatments/,24.254.112.112,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/treatments/,47.185.27.2,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/treatments/,50.122.27.199,1,1,0:00:23,0,0.00%,0.00%,$0.00 
/treatments/,68.10.108.230,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/treatments/,68.102.65.122,1,1,0:00:22,0,0.00%,0.00%,$0.00 
/treatments/,68.171.180.200,1,1,0:00:26,0,0.00%,0.00%,$0.00 
/treatments/,68.47.20.170,1,1,0:01:16,0,0.00%,0.00%,$0.00 
/treatments/,68.52.133.182,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/treatments/,68.82.200.161,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/treatments/,69.14.50.208,1,1,0:00:26,0,0.00%,0.00%,$0.00 
/treatments/,69.204.253.160,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/treatments/,70.162.176.142,1,1,0:00:29,0,0.00%,0.00%,$0.00 
/treatments/,71.182.170.133,1,1,0:00:26,0,0.00%,0.00%,$0.00 
/treatments/,71.213.45.87,1,1,0:00:22,0,0.00%,0.00%,$0.00 
/treatments/,71.81.210.174,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/treatments/,72.196.151.16,1,1,0:00:23,0,0.00%,0.00%,$0.00 
/treatments/,73.1.1.113,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/treatments/,73.230.159.100,1,1,0:00:52,0,0.00%,0.00%,$0.00 
/treatments/,75.111.145.77,1,1,0:00:18,0,0.00%,0.00%,$0.00 
/treatments/,96.252.109.126,1,1,0:00:32,0,0.00%,0.00%,$0.00 
/treatments/,97.102.31.226,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,107.242.113.64,1,1,0:02:58,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,140.186.252.50,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,172.221.114.222,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,172.58.137.217,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,172.58.6.204,1,1,0:02:46,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,24.169.2.9,1,1,0:00:56,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,70.94.244.118,1,1,0:00:43,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,71.182.170.133,1,1,0:00:25,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,71.213.45.87,1,1,0:00:57,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,73.147.52.48,1,1,0:01:30,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,73.15.115.187,1,1,0:01:37,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,74.69.60.242,1,1,0:01:20,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,96.252.109.126,1,1,0:00:48,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,99.185.57.102,1,1,0:01:50,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/vaginal-dilators/,101.93.97.15,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/vaginal-dilators/,103.111.179.138,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/vaginal-dilators/,108.238.90.79,1,1,0:01:13,0,0.00%,0.00%,$0.00 
/vaginal-dilators/,172.58.139.108,1,1,0:03:33,0,0.00%,0.00%,$0.00 
/vaginal-dilators/,172.58.44.170,1,1,0:01:28,0,0.00%,0.00%,$0.00 
/vaginal-dilators/,172.79.21.112,1,1,0:01:14,0,0.00%,0.00%,$0.00 
/vaginal-dilators/,174.202.71.164,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/vaginal-dilators/,71.12.154.101,1,1,0:01:19,0,0.00%,0.00%,$0.00 
/vaginal-dilators/,71.214.48.85,1,1,0:01:50,0,0.00%,0.00%,$0.00 
/vaginal-dilators/,96.61.82.208,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/vaginal-estrogen/,108.234.124.199,1,1,0:01:39,0,0.00%,0.00%,$0.00 
/vaginal-estrogen/,140.186.252.50,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/vaginal-estrogen/,24.106.197.210,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/vaginal-estrogen/,24.194.226.86,1,1,0:00:33,0,0.00%,0.00%,$0.00 
/vaginal-estrogen/,73.15.115.187,1,1,0:02:43,0,0.00%,0.00%,$0.00 
/vaginal-estrogen/,73.16.205.220,1,1,0:01:07,0,0.00%,0.00%,$0.00 
/vaginal-estrogen/,75.80.176.45,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/vaginal-estrogen/,76.183.186.151,1,1,0:02:34,0,0.00%,0.00%,$0.00 
/vaginal-estrogen/,86.173.186.173,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/vaginal-estrogen/,98.165.150.193,1,1,0:01:25,0,0.00%,0.00%,$0.00 
/vaginal-laser-therapy/,172.58.139.108,1,1,0:01:30,0,0.00%,0.00%,$0.00 
/vaginal-laser-therapy/,75.190.11.196,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/vaginal-laser-therapy/,76.172.66.181,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/vaginal-laser-therapy/,85.255.237.187,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/vaginal-lubricants-and-moisturizers/,108.234.124.199,1,1,0:01:53,0,0.00%,0.00%,$0.00 
/vaginal-lubricants-and-moisturizers/,24.0.99.105,1,1,0:01:57,0,0.00%,0.00%,$0.00 
/vaginal-lubricants-and-moisturizers/,24.169.2.9,1,1,0:00:57,0,0.00%,0.00%,$0.00 
/vaginal-lubricants-and-moisturizers/,69.14.171.213,1,1,0:01:01,0,0.00%,0.00%,$0.00 
/vaginal-lubricants-and-moisturizers/,71.214.48.85,1,1,0:01:03,0,0.00%,0.00%,$0.00 
/vaginal-lubricants-and-moisturizers/,73.15.115.187,1,1,0:15:57,0,0.00%,0.00%,$0.00 
/vaginal-lubricants-and-moisturizers/,74.69.60.242,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/vaginal-lubricants-and-moisturizers/,76.172.66.181,1,1,0:01:48,0,0.00%,0.00%,$0.00 
/vaginal-lubricants-and-moisturizers/,97.121.167.37,1,1,0:01:18,0,0.00%,0.00%,$0.00 
/vaginal-physical-therapy/,107.77.207.231,1,1,0:00:17,0,0.00%,0.00%,$0.00 
/vaginal-physical-therapy/,73.15.115.187,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/vaginal-physical-therapy/,73.50.147.172,1,1,0:00:17,0,0.00%,0.00%,$0.00 
/vitamins/,24.0.99.105,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/vitamins/,24.136.53.79,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/vitamins/,71.12.154.101,1,1,0:00:18,0,0.00%,0.00%,$0.00 
/vitamins/,71.214.48.85,1,1,0:00:15,0,0.00%,0.00%,$0.00 
/vitamins/,71.67.244.85,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/weight-gain/,107.204.168.21,1,1,0:15:01,0,0.00%,0.00%,$0.00 
/weight-gain/,107.77.204.226,1,1,0:01:55,0,0.00%,0.00%,$0.00 
/weight-gain/,108.207.5.63,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/weight-gain/,162.222.31.52,1,1,0:02:28,0,0.00%,0.00%,$0.00 
/weight-gain/,172.221.114.222,1,1,0:00:41,0,0.00%,0.00%,$0.00 
/weight-gain/,172.58.137.217,1,1,0:04:32,0,0.00%,0.00%,$0.00 
/weight-gain/,172.58.31.102,1,1,0:05:41,0,0.00%,0.00%,$0.00 
/weight-gain/,174.248.57.86,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/weight-gain/,216.161.18.58,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/weight-gain/,216.93.226.235,1,1,0:02:26,0,0.00%,0.00%,$0.00 
/weight-gain/,24.0.99.105,1,1,0:02:23,0,0.00%,0.00%,$0.00 
/weight-gain/,24.169.87.10,1,1,0:01:54,0,0.00%,0.00%,$0.00 
/weight-gain/,31.48.115.8,1,1,0:01:24,0,0.00%,0.00%,$0.00 
/weight-gain/,47.32.4.202,1,1,0:01:05,0,0.00%,0.00%,$0.00 
/weight-gain/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/weight-gain/,67.213.236.220,1,1,0:03:22,0,0.00%,0.00%,$0.00 
/weight-gain/,68.102.65.122,1,1,0:01:43,0,0.00%,0.00%,$0.00 
/weight-gain/,68.47.20.170,1,1,0:02:33,0,0.00%,0.00%,$0.00 
/weight-gain/,68.82.200.161,1,1,0:02:33,0,0.00%,0.00%,$0.00 
/weight-gain/,69.68.68.154,1,1,0:00:17,0,0.00%,0.00%,$0.00 
/weight-gain/,70.162.176.142,1,1,0:01:50,0,0.00%,0.00%,$0.00 
/weight-gain/,70.18.238.174,1,1,0:00:18,0,0.00%,0.00%,$0.00 
/weight-gain/,70.187.28.91,1,1,0:01:10,0,0.00%,0.00%,$0.00 
/weight-gain/,71.166.44.98,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/weight-gain/,71.182.170.133,1,1,0:02:14,0,0.00%,0.00%,$0.00 
/weight-gain/,71.192.14.0,1,1,0:10:04,0,0.00%,0.00%,$0.00 
/weight-gain/,71.213.45.87,1,1,0:02:03,0,0.00%,0.00%,$0.00 
/weight-gain/,73.131.117.35,1,1,0:09:26,0,0.00%,0.00%,$0.00 
/weight-gain/,73.136.94.35,1,1,0:04:05,0,0.00%,0.00%,$0.00 
/weight-gain/,73.50.147.172,1,1,0:01:27,0,0.00%,0.00%,$0.00 
/weight-gain/,73.90.207.79,1,1,0:02:54,0,0.00%,0.00%,$0.00 
/weight-gain/,74.135.35.148,1,1,0:01:08,0,0.00%,0.00%,$0.00 
/weight-gain/,74.213.203.196,1,1,0:01:53,0,0.00%,0.00%,$0.00 
/weight-gain/,75.111.145.77,1,1,0:00:23,0,0.00%,0.00%,$0.00 
/weight-gain/,75.58.42.195,1,1,0:03:03,0,0.00%,0.00%,$0.00 
/weight-gain/,76.20.100.62,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/weight-gain/,97.102.31.226,1,1,0:00:56,0,0.00%,0.00%,$0.00 
/weight-gain/,98.174.82.34,1,1,0:01:28,0,0.00%,0.00%,$0.00 
/weight-gain/,99.108.235.167,1,1,0:01:44,0,0.00%,0.00%,$0.00 
/weight-gain/,99.82.254.180,1,1,0:00:18,0,0.00%,0.00%,$0.00 
/weight-gain/,99.89.44.176,1,1,0:01:57,0,0.00%,0.00%,$0.00 
/weight-gain/,99.92.172.96,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/weight-gain/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/what-if-i-have-breast-cancer/,107.77.196.108,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/what-if-i-have-breast-cancer/,137.83.68.106,1,1,0:01:33,0,0.00%,0.00%,$0.00 
/what-if-i-have-breast-cancer/,172.221.114.222,1,1,0:00:25,0,0.00%,0.00%,$0.00 
/what-if-i-have-breast-cancer/,174.126.154.195,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/what-if-i-have-breast-cancer/,50.122.27.199,1,1,0:03:56,0,0.00%,0.00%,$0.00 
/what-if-i-have-breast-cancer/,52.50.31.99,1,1,0:00:00,0,0.00%,100.00%,$0.00 
